,userName,title,rating,review,date,developerResponse,isEdited
77,Caramellaia,Fantastica!!!,5,"Finalmente un app studiata apposta per chi cerca di organizzarsi al meglio tra lavoro, impegni e il piacere di stare in forma.
Nell’app si può notare che gli allenamenti sono ben organizzati e versatili, senza dar per scontato le diverse esigenze e settori del corpo.
La consiglio vivamente!",2021-03-11 13:36:24,"{'id': 20635360, 'body': 'Grazie il commento e per il punteggio. Il nostro team lavora duramente tutti i giorni per rendere i vostri allenamenti speciali :) ', 'modified': '2021-01-25T15:04:22Z'}",True
78,carocci,Alternativa,5,"Finalmente una alternativa seria alla palestra. Lo stimolo delle sessioni dal vivo è incomparabile con qualunque scheda o piano precompilato. C’è di tutto a qualunque ora, è anche divertente aprire l’app e scegliere al momento. Aggiungerei un po’ di gamification con badge, obiettivi, ecc e migliorerei l’app sull’iPad non sempre fluida e con qualche bug. Comunque bravi bravi!!",2021-09-10 17:07:10,"{'id': 25168878, 'body': 'Grazie milleeee  🥰 Super feedback e super consigli ! grazie ci marchiamo tutto e ci miglioriamo! ', 'modified': '2021-09-17T16:35:38Z'}",False
79,FuFe1988,Grazie di esistere!,5,"Io vi amo, finalmente non sono più costretta a fare palestra con uomini che mi guardano il c*** (non che io sia una modella, ma insomma si sa come sono le palestre). Sono troppo felice! Ho scoperto il pilates grazie a voi, lo faccio da casa, rilassata, tranquilla, libera, VI AMO! E soprattutto amo Eleonora Pellegrin, sei la mia salvezza! Grazie grazie grazie!",2021-05-15 09:48:01,"{'id': 23005528, 'body': 'Che bello leggere recensioni come la tua! Per noi il giudizio degli utenti è fondamentale e quando vi sentiamo entusiasti, siamo ripagati di tutti gli sforzi :) Buon allenamento :)', 'modified': '2021-05-25T15:55:11Z'}",False
80,Rise1976,Quasi perfetta,4,"Ho appena iniziato ad usare questa app e devo dire che è ben fatta. L’unico problema è il non poter scegliere il livello di difficoltà, per chi è alle prime armi è fondamentale scegliere un livello adatto per non rischiare di scoraggiarsi e anche per evitare infortuni.",2021-02-15 10:53:06,"{'id': 21212897, 'body': 'Ciao, grazie mille per il prezioso consiglio! Cercheremo di migliorare questo aspetto per essere il più chiari possibili sui livelli delle classi. Buon allenamento! :)', 'modified': '2021-02-22T12:22:50Z'}",False
81,nickx_,Molto soddisfatto,5,"Applicazione fatta molto bene. Mi sono iscritto e ora ho il mio piano di allenamenti personalizzato in base al mio livello e a quante volte voglio allenarmi in settimana. 
Personalizza il piano anche in base ai muscoli che voglio allenare!
Ottima scelta se non si ha voglia di andare in palestra.",2021-04-24 13:46:45,"{'id': 12321863, 'body': 'Ciao Nickx_, siamo contenti che ti stia trovando bene con Buddyfit e ti ringraziamo per la recensione. Il nostro obiettivo è quello di costruire piani di allenamento personalizzati ed è proprio per questo che abbia aggiunto anche la funzione che permette di scegliere quanto intensamente si vuole allenare un determinato gruppo muscolare! Continua ad allenarti con Buddyfit e non mollare!', 'modified': '2019-12-10T16:15:21Z'}",True
82,°AndreA°,Problema di rinnovo abbonamento,2,"Salve è quasi un anno che ho questa applicazione e non ho mai avuto problemi,adesso però mi trovo davanti un piccolo intoppo con il rinnovo dell’abbonamento. Ho ricaricato il credito Apple da dove l’applicazione prende i soldi per il rinnovo dell’abbonamento però entrando nell’applicazione mi dice che il mio profilo è bloccato,i soldi non li ha neanche ritirati. Cosa è successo? Qualcuno sa dirmelo??",2020-07-25 06:37:34,"{'id': 16955370, 'body': ""Ciao Andrea, grazie per la tua recensione. Ti chiediamo di contattare il nostro team di assistenza all'indirizzo support@buddyfit.club per aiutarti a risolvere il tuo problema"", 'modified': '2020-07-29T12:22:15Z'}",False
83,Zio fester 2011,La migliore applicazione di fitness,5,"Sono molto soddisfatta del mio abbonamento.
La app a differenza di altri prodotti che Avevo provato, funziona benissimo.

Mi piacerebbe che più persone possibili potessero conoscervi, in questo modo sono certa che moltissima gente praticherebbe di più lo sport e starebbe molto meglio di salute.

Adoro i replay che mi permettono di seguire le lezioni quando voglio.

Adoro che si vedano benissime le dirette.

Complimenti davvero!
Carola Adami",2021-03-16 18:44:03,"{'id': 21738862, 'body': 'Ciao Carola, super grazie per le bellissime parole!\nSempre bello leggere recensioni così, continua ad allenarti con noi :D ', 'modified': '2021-03-18T17:00:20Z'}",False
84,Cujo94,Ottima app!,4,"Veramente ben fatta, dopo il periodo di prova ho deciso di sottoscrivere l’abbonamento!
Ho solo un paio di segnalazioni (per la 5ª stella):
1) quando si blocca lo schermo dell’iPhone e si sta condividendo la sessione con AirPlay il video (sia live che replay) si mette in pausa ed è necessario farlo ripartire dalla schermata di blocco. Facile da raggirare, ma fastidioso.
2) sarebbe davvero utile la versione app per Apple TV, per rendere ancora più comodo l’allenamento.

Per il resto, davvero un’ottima idea! Ben fatto 💪",2021-04-15 07:03:49,"{'id': 22422413, 'body': ""Ciao, per l'assistenza contatta support@buddyfit.club!\nPer quanto riguarda l'app per Apple TV ci stiamo lavorando :)\nSperiamo che nel giro di qualche mese potrai arrivare a darci la quinta stella! "", 'modified': '2021-04-23T13:10:33Z'}",False
85,furiadelwest,Indispensabile!,5,"Allenarsi non è mai stato così divertente e motivante!
Tante lezioni con tanti diversi trainer per tenersi in forma con programmi di allenamento in costante aggiornamento! 
Efficace e ormai indispensabile per la routine quotidiana.",2021-03-09 18:02:22,"{'id': 21238870, 'body': 'Ciao, siamo felici di essere diventati indispensabili nella tua routine quotidiana :) \nContinua ad allenarti con noi e vedrai che risultati :) ', 'modified': '2021-02-23T12:53:21Z'}",True
86,Seren_ba,"Ottima, ma con un problemino da risolvere",3,"Servizio utilissimo, istruttori preparati e veramente una gran quantità di lezioni ogni giorno. Unico problema: l’app è strutturata e funziona benissimo, ma ogni volta che effettuo l’accesso dal pc e poi riapro l’app, mi dice che c’è un problema al server e ogni volta devo disinstallarla d reinstallarla",2021-01-06 21:15:00,"{'id': 20265003, 'body': ""Ciao Serena, siamo molto felici nell'apprendere che ti stai trovando bene con l'applicazione :) Ti consigliamo di tenere sempre aggiornata l'app, in modo da non avere problemi con gli accessi. Per qualsiasi problema, non esitare a scrivere su: support@buddyfit.club :) "", 'modified': '2021-01-08T11:20:13Z'}",False
87,sediciedunquarto,App incompleta,3,Molto bello il fatto di poter scegliere molte live in tutto il giorno ma non ci sono allenamenti con manibri o kettlebell o bilanciere per questo e’ incompleta!,2021-01-02 16:21:55,"{'id': 20265093, 'body': 'Ciao e grazie per la bella recensione. Riferirò sicuramente il tuo suggerimento internamente :) ', 'modified': '2021-01-08T11:23:37Z'}",False
88,Paddy 2442,Pagamento,3,"Ho sentito parlare di questa app e vorrei entrare a farne parte. Purtroppo per il momento non potró, non possedendo paypal e nemmeno carta di credito. Sarebbe molto comodo introdurre la possibilità di pagare attraverso il credito Itunes, soprattutto per i giovani. Sarà inserita come nuova modalità di pagamento? Nel frattempo metto tre stelle, sulla fiducia. Sperando di poter entrare presto a far parte degli abbonati.",2021-04-25 09:11:41,"{'id': 22467377, 'body': 'Ciao, grazie per la fiducia :)\nattualmente i metodi di pagamenti sono carta di credito, prepagata del circuito e paypal. Riferiremo internamente la tua richiesta!', 'modified': '2021-04-26T16:55:41Z'}",False
89,Greta0503,Ottima applicazione,5,Allenamenti fantastici! L’unico problema è le lezioni in replay ogni tanto si bloccano,2021-04-16 12:02:11,"{'id': 22422466, 'body': 'Ciao Greta, grazie per il feedback positivo :)\nScrivici su support@buddyfit.club, ti aiuteremo a risolvere il tuo problema!', 'modified': '2021-04-23T13:13:51Z'}",False
90,Bug fixing...,Molto bella!,5,"Finalmente un app per allenarsi che ti stimola a continuare e e non ti annoia. Sicuramente mi abbonerò. 5 stelle meritate. Unico bug da risolvere è la valutazione in stelle terminato l’allenamento, non si riesce a premere e inserire un voto, tolto quello super.",2021-03-28 09:28:47,"{'id': 21994775, 'body': ""Benvenuto nella nostra Community :) E grazie infinite per il tuo super punteggio! :) Ogni giorno il nostro team si impegna per migliorare l'applicazione sempre di più :) "", 'modified': '2021-04-01T13:32:32Z'}",False
91,IlCoach91,Grafica Ottima,5,"App a corpo libero a casa ben fatta, chiara nella spiegazione degli esercizi e con una grafica eccellente!!",2019-11-20 14:28:00,"{'id': 12321921, 'body': 'Grazie per la recensione! Continua ad allenarti con Buddyfit!', 'modified': '2019-12-10T16:19:57Z'}",False
92,Giumpi97,La palestra ovunque,5,"Adoro questa app, la tua palestra è sempre con te : in casa ,al mare , in hotel , al parco..Dove vuoi,quando vuoi .Unica pecca :date la possibilità di scaricare le lezioni offline perchè la connessione non sempre è disponibile in alcune zone .",2021-04-03 08:04:34,"{'id': 22152784, 'body': 'Ciao, grazie per il bel commento! :) Rifletteremo sicuramente sul tuo suggerimento :) Tu nel frattempo continua ad allenarti con noi :)', 'modified': '2021-04-09T16:00:19Z'}",False
93,Qtolkomor,Ottima e ricca,5,"gli istruttori sono simpatici e capaci nel dare alternative quando manca qualche attrezzo, le dirette sono fatte bene e il “rewind” ottimo per riprendere lezioni perse. Divertenti anche le “special edition” con personaggi del momento",2021-03-13 12:06:38,"{'id': 21738719, 'body': 'Ciao, grazie mille! Siamo contenti che ti piacciano i nostri trainer e le nostre classi speciali :) Ti aspettiamo per le prossime!', 'modified': '2021-03-18T16:52:41Z'}",False
94,lolla_f,Super app!!!,5,"Di recente ho iniziato ad allenarmi con Buddyfit e mi sto trovando molto bene perché oltre al servizio di ottima qualità vi è la possibilità di scegliere diversi tipi di allenamento in qualsiasi momento, la raccomando al 100%!",2021-03-11 13:14:55,"{'id': 21738481, 'body': 'Ciao, grazie mille per la tua super recensione! \nContinua ad allenarti con noi :) ', 'modified': '2021-03-18T16:41:15Z'}",False
95,lotta978,Quasi perfetta,4,"Istruttori validi simpatici e coinvolgenti. Un sacco di training diversi tra cui scegliere. Ce n’è per tutti i gusti! Non metto 5 stelle perché potrebbe ancora migliorare su due aspetti: app per Apple Watch e livello del volume della musica, è troppo basso e quindi meno coinvolgente per me. Per il resto TOP",2021-04-22 04:42:54,"{'id': 22422686, 'body': 'Ciao, grazie mille per i complimenti! :) \nLavoriamo costantemente per migliorare e ogni suggerimento, come il tuo, è ben accetto!', 'modified': '2021-04-23T13:27:45Z'}",False
96,Toffina,Geniale,5,"Trovo fantastica quest’app...l’unica che mi abbia invogliato ad allenarmi da casa! Anche la proposta dei corsi è ben diversificata e ampia, e i coach sono super preparati !
Dopo questa esperienza non so se avrò voglia di tornare in palestra:)",2021-02-03 16:59:07,"{'id': 20923369, 'body': 'Ciao e grazie per il punteggio :) Continua ad essere dei nostri e vedrai quante belle novità arriveranno :) Buon workout! :) ', 'modified': '2021-02-08T09:53:47Z'}",False
97,kikka202095,Mi piace,5,"L’ho appena iniziata ad usare, quindi per ora ho fatto solo due lezioni, ma per ora mi piace, si vede che sono molto competenti ed in questo periodo di pandemia con le palestre chiuse questa app è ottima!!",2021-01-07 10:22:04,"{'id': 20504556, 'body': 'Ciao Kikka, grazie per la tua bellissima recensione! Siamo felici di sapere che i nostri sforzi lavorativi vengano riconosciuti :) Continua a seguirci e vedrai che risultati! :) ', 'modified': '2021-01-19T13:32:30Z'}",False
98,Ibrahim Israfilov,Super interface,5,"Usabilità è perfetta! Comoda, non devi girare tutto l’app per trovare cio ti serve. Avrai tutto davanti te. Una scelta vasta dei trainer. Sarà un app revoluzionario",2020-08-19 20:32:34,"{'id': 17560728, 'body': ""Ciao Ibrahim, grazie per la tua recensione. Siamo molto contenti di sentirla definire un'app rivoluzionaria, il nostro team si impegna costantemente per renderla tale. "", 'modified': '2020-08-28T11:32:13Z'}",False
99,IlContabile,Consigliata!,5,"Ho sempre un personal trainer con me, con buddyfit riesco ad allenarmi in modo preciso! Altro che palestra l’allenamento a casa in questo modo è perfetto!",2019-11-20 08:56:47,"{'id': 12323394, 'body': 'Ti ringraziamo per la recensione, continua ad usare Buddyfit e non mollare per raggiungere i tuoi obiettivi!', 'modified': '2019-12-10T18:14:33Z'}",False
100,Prodaniel1998,Problema con IPad,4,"Ottima app, ma su iPad non mi fa accedere con le mie credenziali, mi dice problema con il server. Da una settimana fa così",2021-02-08 11:01:49,"{'id': 21058609, 'body': ""Ciao, grazie per il punteggio :) Se riscontri problemi tecnici, ti consigliamo di contattare la nostra assistenza all'indirizzo mail: support@buddyfit.club, sapranno darti tutte le indicazioni necessarie alla risoluzione del tuo problema :) "", 'modified': '2021-02-15T09:44:50Z'}",False
101,lellapet90,Ottimo,4,"Ottima app, diverse classi, diversi istruttori molto preparati. Ottima la funzione replay che trovo molto utile , lavorando fino alle 19 riesco a rivedere i workout passati e a allenarmi quando voglio. Quattro stelle perché purtroppo il contatore delle live e delle settimane non si aggiorna !",2021-03-29 09:55:59,"{'id': 21953813, 'body': 'Ciao! Grazie per la recensione. Giusto oggi abbiamo aggiunto nuove funzionalità al profilo e il conteggio dei replay è tra una di queste! Continua ad allenarti e a divertirti con Buddyfit!', 'modified': '2021-03-30T16:13:30Z'}",False
102,Solidea42,abbonamento su più dispositivi,5,Ho fatto un abbonamento tramite cellulare per comodità ma vorrei allenarmi guardando la tv è possibile? In caso si può sostituire il dispositivo ? Grazie,2021-01-11 15:19:04,"{'id': 20504679, 'body': 'Ciao, con le smart Tv più moderne puoi accedervi direttamente dal browser presente. Se la tua non lo fosse puoi comunque connettere il tuo PC con un cavo o in alternativa, con dispositivi iOS condividere il video della classe con Airplay.\nIn Buddyfit siamo sempre al lavoro per migliorare il nostro prodotto e nelle prossime settimane arriverà anche la possibilità di condividerlo con Chromecast e per molte SmartTV l’App da installare. :) Nel caso, puoi visualizzare Buddyfit anche direttamente da pc, utilizzando le stesse credenziali di accesso che usi sul telefono :) ', 'modified': '2021-01-19T13:38:23Z'}",False
103,cips e ciops,Ottima app!,5,"Grazie a Buddyfit sono tornata ad allenarmi, e grazie alla funzione replay riesco finalmente a seguire le lezioni che mi interessano quando più mi è comodo.",2021-01-16 19:54:16,"{'id': 20505011, 'body': 'Siamo felici di sapere che ti siamo serviti per riavvicinarti allo sport, è uno dei nostri tanti obiettivi aiutare le persone a raggiungere il benessere attraverso il fitness :) ', 'modified': '2021-01-19T13:49:26Z'}",False
104,ravaharvard,Ottimo modo per tenersi attivi,5,"Sicuramente il miglior modo per restare attivi,  non sostituisce l’allenamento in palestra ma visto il periodo dà un aiuto fondamentale. Adatta sia ai più esperti che ai principianti.",2021-03-09 11:26:57,"{'id': 21617552, 'body': 'Ciao, grazie per il tuo bel commento! :) Come dici tu, Buddyfit è accessibile a tutti, esperti e principianti :) ', 'modified': '2021-03-12T16:38:59Z'}",False
105,Natalie_96,Ottima,5,"Molto intuitiva, facile da utilizzare e con moltissime opzioni di allenamenti! Non ho più scuse per non allenarmi",2021-07-14 18:12:21,"{'id': 24075810, 'body': 'Grazie mille Natalie!! 🥰 ❤️ Buon allenamento', 'modified': '2021-07-22T16:38:19Z'}",False
106,VeroBo,Fantastica!,5,"Sono sempre stata scettica per quanto riguarda gli allenamenti online e invece con questa app mi sono ricreduta e ho ripreso ad allenarmi seriamente! 
C’è molto varietà di allenamenti e i Personal Trainer sono molto preparati ! 
Fantastica!!!",2021-03-11 12:08:32,"{'id': 20635534, 'body': 'Ciao e grazie per la tua bella recensione! Continua a seguirci con questo entusiasmo! :) ', 'modified': '2021-01-25T15:10:54Z'}",True
107,vvikks,App fantastica,5,Gli istruttori sono bravissimi e pieni di energia! Da quando è stata introdotta la funzione di replay per le 48 ore posso permettermi più flessibilità nella pianificazione della giornata e non perdere alcun allenamento. Non riesco più a stare senza!,2021-06-29 17:09:29,"{'id': 21058513, 'body': 'Ciao, grazie per il super punteggio e per le tue belle parole :) Buon workout :) ', 'modified': '2021-02-15T09:41:45Z'}",True
108,deborah.len,Let's move!,5,"Il non poter andare più in palestra non è più un problema con Buddyfit, sembra di avere l'istruttore proprio in carne ed ossa davanti a te! App stimolante e ottima per allenarsi!",2021-03-12 18:10:46,"{'id': 21738699, 'body': ""Ciao Deborah, grazie mille :)\nSiamo sempre con voi per stimolarvi all'attività fisica divertendoci insieme!"", 'modified': '2021-03-18T16:51:32Z'}",False
109,gerlandina,"Ottima app, ma..",4,"Ottima app, esercizi efficaci e tutor competenti. Purtroppo ho riscontrato problemi nella riproduzione tramite AirPlay e spero si possa risolvere al più presto. Sarebbe anche bello poter inserire gli allenamento replay tra i preferiti in modo da poter ritrovare le attività scelte facilmente senza doverli nuovamente ricercare.",2021-06-03 11:42:10,"{'id': 23310941, 'body': ""Ciao Gerlandina! Grazie mille del tuo feedback, lo apprezziamo molto 😍 Con l'ultimo aggiornamento abbiamo risolto il problema di Airplay, ora puoi utilizzarlo! Teniamo a mente del tuo consiglio comunque e vediamo cosa riusciamo a fare in futuro ❤️"", 'modified': '2021-06-10T14:51:30Z'}",False
110,ramess72,App da migliorare tanto,1,"Ho scaricato questa app con molto entusiasmo salvo dovermi ricredere già dopo il primo utilizzo.
Da premettere che in casa ho una connessione internet in fibra ottica ftth a 1 gbit. Detto questo appena sparo i video in streaming sul mio tv Smart si bloccano quasi subito.
Sono costretto a riavviare e dopo un po’ si bloccano di nuovo.
Capite che per un app di fitness non va affatto bene perché mi costringe continuamente a fermarmi e ricominciare.
Mi dispiace ma proprio non ci siamo.",2021-03-26 16:12:54,"{'id': 21901244, 'body': 'Ciao! Ci dispiace che tu abbia avuto questo problema. Scrivici all’indirizzo support@buddyfit.club e ti aiuteremo a risolverlo ', 'modified': '2021-03-27T20:06:27Z'}",False
111,giorgiatiktok,Ottimo servizio,5,Finalmente un’app in grado di coinvolgere e di allenarsi al massimo delle proprie possibilità! Trainer di alto livello e servizio ottimo! Continuate così ☺️,2021-01-20 12:34:29,"{'id': 20635638, 'body': 'Grazie Giorgia! :) Tu continua a seguirci e vedrai quante novità in arrivo :) ', 'modified': '2021-01-25T15:14:10Z'}",False
112,gabb109019,Perfetta per farsi seguire a distanza!,5,"App spettacolare per chi vuole essere seguito da un personal trainer a distanza, comoda, semplice ma molto completa!
Super consigliata 💪🏻😉",2020-07-09 15:18:27,"{'id': 16785093, 'body': 'Ciao gabb109019, grazie per la tua recensione. Il nostro obiettivo è proprio quello di rendere la nostra App il più completa possibile, siamo felici di sentire che per te lo è già ora!', 'modified': '2020-07-21T15:18:58Z'}",False
113,Fedev11,Il fitness migliore di sempre!,5,"Tutto il fitness che vuoi, in un’app smart è super semplice! Con possibilità di rivedere e seguire allenamenti anche il giorno dopo. Ogni settimana super ospiti, un app migliore di questa?? No noi esiste!",2021-03-12 08:16:12,"{'id': 20635578, 'body': 'Ciao Fede, grazie per le 5 stelle! Continua ad allenarti con noi e vedrai che divertimento!! :) ', 'modified': '2021-01-25T15:12:14Z'}",True
114,Rocketqueen94,Abbonamento palestra digitale,5,È veramente organizzata come se fossi iscritta ad una palestra. Bravissimi e gli allenamenti sono di alto livello,2020-11-12 12:47:49,"{'id': 19187282, 'body': 'Ciao, grazie per la bella recensione. Il nostro obiettivo è quello di rendere il fitness accessibile a chiunque e ovunque e il nostro scopo era proprio quello di diventare una vera palestra, ma online :) Continua ad allenarti con noi! ', 'modified': '2020-11-18T09:11:57Z'}",False
115,silviadabergamo,Consigliatissimo,5,Ho sempre fatto papestra questa prima esperienza e stata del titto positiva consiglio a tutti un app meravigliosa silvia da bergamo ciaooooo,2020-12-06 11:35:20,"{'id': 19800785, 'body': 'Ciao Silvia, grazie per la recensione. Siamo felici che tu sia rimasta soddisfatta dalla nostra app :) ', 'modified': '2020-12-16T09:20:00Z'}",False
116,Silvia.1210,FAVOLOSO!,5,Finalmente ho trovato un’applicazione fatta bene e utilissima! Lezioni online come se fossi veramente in palestra con dei veri professionisti ... non riesco più a farne meno😍💪,2021-01-19 11:48:21,"{'id': 20635478, 'body': 'Ciao Silvia, che bello! Continua a seguirci e vedrai che risultati :) ', 'modified': '2021-01-25T15:08:19Z'}",False
117,Stefanobiagio,5 stelle solo per ibra e la leotta,5,Direi di aver già detto tutto,2020-07-10 09:22:42,"{'id': 16785142, 'body': 'Ciao Stefano, grazie per la recensione, siamo contenti ti piacciano i nostri Ambassador!', 'modified': '2020-07-21T15:21:13Z'}",False
118,Φ_Π,Semplice e stimolante,5,"App a prova di pigrizia.

Sono seguito costantemente e spronato a dare il massimo! Quello che mi ci vuole per rimettermi in forma!

Ottima la possibilità di personalizzare l’allenamento con esercizi ad hoc spiegati in modo chiaro e semplice.

Molto molto soddisfatto!",2019-11-24 08:52:22,"{'id': 12321806, 'body': 'Grazie per la recensione, continua ad allenarti con Buddyfit seguendo il tuo percorso di allenamento! ', 'modified': '2019-12-10T16:12:34Z'}",False
119,martlaur,Esperienza con voi,5,Da febbraio/marzo ho iniziato e mi trovo da dio adoro alla follia Veronica e Claudia sono i miei idoli mi alleno sempre con loro mi piacciono tutte le loro classi in particolare le hiit di Veronica e il booty di Claudia. Grazie di tutto team STUPENDO e DISPONIBILE SEMPRE❤️❤️,2021-08-04 07:03:31,"{'id': 24353968, 'body': 'Grazie mille del tuo bellissimo Feedback! 🥰', 'modified': '2021-08-06T10:27:17Z'}",False
120,ahauhah,Bell app... mah,4,"Buona applicazione , molto ben fatta, però era prevista una prova gratuita di 14gg e invece mi hanno scalato subito i soldi. Inoltre non mi aggiorna le live svolte e concluse",2021-01-11 11:07:54,"{'id': 20504643, 'body': ""Ciao, grazie per il tuo commento! La prova di 14 giorni è prevista solo da applicazione e solo associata ad abbonamento semestrale e annuale, quindi probabilmente devi aver fatto iscrizione per il mensile, per cui non è previsto free trial. Per quanto riguarda le live, siamo consapevoli di avere un piccolo bug sull'aggiornamento delle classi, ma ci stiamo lavorando e speriamo di risolverlo nel minor tempo necessario possibile :) "", 'modified': '2021-01-19T13:36:37Z'}",False
121,Fgkgdhjh,Una super app per fare vari allenamenti diversi,5,Consiglio veramente a tutti questa app xk si possono fare diversi classi di discipline varie seguendo i live!!!✨✨✨,2021-01-20 20:04:48,"{'id': 20635326, 'body': 'Grazie per la tua bellissima recensione e per il tuo punteggio super! :) Continua ad allenarti insieme a noi! ', 'modified': '2021-01-25T15:03:31Z'}",False
122,sissibair,Completo stimolante ben fatto,5,"Bellissima app, ci sono tantissime lezioni con diversi insegnanti. Tutto strutturato molto bene. Ottimo",2020-11-11 19:21:18,"{'id': 19187256, 'body': 'Ciao, grazie per il tuo bel commento! Per noi di Buddyfit il riscontro positivo degli utenti è fondamentale! Continua ad allenarti con noi e vedrai che risultati :) ', 'modified': '2020-11-18T09:10:58Z'}",False
123,SilviaL97,Super,5,"Ci sono tantissimi allenamenti per ogni tipo di esigenza, posso allenarmi quando e dove voglio grazie anche alla modalità replay. La consiglio tantissimo",2021-03-31 12:01:46,"{'id': 22152832, 'body': 'Grazie Silvia! :) Buon allenamento, su Buddyfit! :)', 'modified': '2021-04-09T16:04:26Z'}",False
124,giuliacapa,Molto bene!,5,La funzione replay rende questa app comodissima e da la possibilità di provare i vari trainer. Consigliatissima,2021-03-10 19:21:20,"{'id': 21617473, 'body': 'Ciao Giulia, siamo contenti di sapere che la nostra funzione replay venga così tanto apprezzata :) ', 'modified': '2021-03-12T16:34:23Z'}",False
125,virgi 86,Top,5,Utilissima per me che sono una mamma e lavoro tutto il giorno. Intuitiva e pratica. Ottima la possibilità di rivedere le live.,2021-01-25 16:14:28,"{'id': 20781134, 'body': ""Ciao Virgi, siamo felici di averti facilitato le cose con l'introduzione della funzione del replay, il nostro intento era proprio quello di permettere agli utenti di partecipare alle classi nell'orario che preferiscono :) Buon workout! :) "", 'modified': '2021-02-01T11:45:41Z'}",False
126,ela_97,Una parola: RIVOLUZIONE,5,"Grazie a Buddyfit ho ritrovato la costanza ed il piacere di allenarmi! E la cosa più bella? Posso farlo ovunque voglia, senza scuse!",2021-03-06 11:01:38,"{'id': 21617274, 'body': 'Ciao, grazie per il punteggio! :) Siamo felici di averti riavvicinato allo sport! :) ', 'modified': '2021-03-12T16:22:18Z'}",False
127,Clatimmy,Ottima!!,5,Piattaforma fatta molto bene! Permette di allenarsi quando si può/si vuole sia in live oppure seguendo le repliche! Con tante proposte diverse!! Bravi,2021-02-23 17:41:33,"{'id': 21397874, 'body': 'Grazie infinite! :) ', 'modified': '2021-03-02T13:16:51Z'}",False
128,CricDariantomatti,CaroIsoAntoCrissss,5,"Avevo paura che non fosse adatto a me, invece, sono stata serena, ho sudato tantissimo, il cuore a mille ma tutto sotto controllo. Grazie! Mi avete dato fiducia.",2021-02-21 13:42:08,"{'id': 21238820, 'body': 'Ciao, grazie per la bella recensione. Siamo felici di averti fiducia, volere è potere :) ', 'modified': '2021-02-23T12:52:01Z'}",False
129,@julesb,Relax e allungamento,5,Sono poche le lezioni di BF dedicate all’allineamento e al rilassamento quindi mi è servita tantissimo grazie!,2020-11-19 19:06:53,"{'id': 19510578, 'body': 'Ciao, siamo felici di sapere che la lezione di allungamento ti è servita a rilassarti :) ', 'modified': '2020-12-03T08:36:44Z'}",False
130,AleRufus,Comoda e facile!!,5,Buddyfit è un nuovo modo per allenarmi online con il mio personal trainer. Davvero ottima.,2020-03-24 18:25:55,"{'id': 14586070, 'body': 'Grazie AleRufus per la recensione. Uno dei nostri obiettivi era proprio quello di migliorare il rapporto con il proprio personal trainer a distanza. Siamo contenti di averne ricevuto conferma!\nBuon allenamento!', 'modified': '2020-04-10T08:54:59Z'}",False
131,Serenella0512,Palestra di positività,5,"Un team eccezionale e professionale! Tanta positività e coach bravissimi! 
Ottimo lavoro e grazie per aver creato un canale di buoni stimoli!",2021-02-03 14:13:44,"{'id': 20923395, 'body': 'Ciao Serenella, grazie per le tue belle parole. Noi di Buddyfit lavoriamo ogni giorno per migliorare la nostra applicazione e leggere queste recensioni ci fa capire sempre di più che stiamo andando nella direzione giusta :) ', 'modified': '2021-02-08T09:54:28Z'}",False
132,Simo2828,Super app,5,App perfetta! Riesco finalmente ad allenarmi a casa con degli allenamenti adatti a me! Consiglio a tutti!,2019-11-20 16:32:03,"{'id': 12321911, 'body': 'Grazie per la recensione e per avere scelto Buddyfit per i tuoi allenamenti a casa! Continua ad allenarti!', 'modified': '2019-12-10T16:19:12Z'}",False
133,Riccardo Tiozzo,Grande applicazione e grandi trainer,5,"Uso Buddyfit da circa un mese e sono stata-contento. Oltre all’ottimo funzionamento dell’app in generale c’è una grande varietà di Workout per tutte le esigenze e trainer preparati, professionali.",2021-05-22 16:43:09,"{'id': 23005429, 'body': 'Ciao Riccardo, grazie per il tuo punteggio a pieni voti! :) Buon allenamento!!', 'modified': '2021-05-25T15:47:49Z'}",False
134,ily27081992,❤️,5,"Per una abituata ad allenarsi 5-6 volte a settimana la pandemia da covid non ha aiutato con la chiusura delle palestre. Buddyfit è stata una fantastica scoperta e ora non posso più farne a meno!! 
Baci da ilaria",2021-04-14 14:02:50,"{'id': 22422271, 'body': 'Ciao Ilaria, super grazie per la tua stupenda recensione! :)\nSiamo felici di sapere che ti stai trovando bene, continua a seguirci!', 'modified': '2021-04-23T13:01:55Z'}",False
135,Antonella_96,Stupenda,5,"App bellissima, e organizzata super bene! 
La utilizzo da un mese circa! 
Vastissima scelta di allenamento a secondo di quello che si vuole fare! 
La consiglio un sacco!",2021-03-11 11:46:41,"{'id': 21617343, 'body': 'Ciao Antonella, grazie per le tue belle parole! Buon allenamento con Buddyfit :) ', 'modified': '2021-03-12T16:26:02Z'}",False
136,thea1976,Perfetto!!,5,Tutta la ginnastica che vuoi ma soprattutto che di serve per un allenamento completo di mente e corpo,2021-01-22 17:06:58,"{'id': 20635279, 'body': 'Grazie per le tue cinque stelle! :) ', 'modified': '2021-01-25T15:02:09Z'}",False
